"Exception.","Undantag.",module,Magento_SendFriend
"Remove Recipent","avlägsna recipent",module,Magento_SendFriend
"Remove","Avlägsna",module,Magento_SendFriend
"Name","namn",module,Magento_SendFriend
"Email","E-post",module,Magento_SendFriend
"* Required Fields","* Obligatoriska fält",module,Magento_SendFriend
"Sender","Avsändare",module,Magento_SendFriend
"Message","Meddelande",module,Magento_SendFriend
"Invitee","inbjudna",module,Magento_SendFriend
"Maximum %1 email addresses allowed.","Maximum %1 email addresses allowed.",module,Magento_SendFriend
"Add Invitee","lägga på inbjuden",module,Magento_SendFriend
"Send Email","Skicka epost",module,Magento_SendFriend
"Back","Tillbaka",module,Magento_SendFriend
"New Shipment for Order #%1","New Shipment for Order #%1",module,Magento_Shipping
"Submit Shipment","Submit Leverans",module,Magento_Shipping
"You are trying to add a quantity for some products that doesn't match the quantity that was shipped.","Du försöker lägga till en mängd för vissa produkter som inte matchar den kvantitet som levererades.",module,Magento_Shipping
"Products should be added to package(s)","Produkterna skall läggas att paketera (s)",module,Magento_Shipping
"The value that you entered is not valid.","Det värde som du angav är inte giltig.",module,Magento_Shipping
"Add Tracking Number","Lägg till spårningsnummer",module,Magento_Shipping
"Custom Value","anpassad Värde",module,Magento_Shipping
"Add","Lägg till",module,Magento_Shipping
"Send Tracking Information","Skicka spårningsinformation",module,Magento_Shipping
"Are you sure you want to send a Shipment email to customer?","Är du säker på att du vill skicka en försändelse e-post till kund?",module,Magento_Shipping
"Print","Skriva ut",module,Magento_Shipping
"the shipment email was sent","transporten e-postmeddelande skickades",module,Magento_Shipping
"the shipment email is not sent","transporten e-post skickas inte",module,Magento_Shipping
"Shipment #%1 | %3 (%2)","Shipment #%1 | %3 (%2)",module,Magento_Shipping
"Create Shipping Label...","Skapa fraktsedel ...",module,Magento_Shipping
"Print Shipping Label","Print Shipping Label",module,Magento_Shipping
"Show Packages","Visa paket",module,Magento_Shipping
"About Your Shipment","Om din sändning",module,Magento_Shipping
"Order # %1","Order # %1",module,Magento_Shipping
"Back to My Orders","Tillbaka till Mina beställningar",module,Magento_Shipping
"View Another Order","Visa annan ordning",module,Magento_Shipping
"Please enter a comment.","Ange en kommentar.",module,Magento_Shipping
"Cannot add new comment.","Det går inte att lägga till en ny kommentar.",module,Magento_Shipping
"Please specify a carrier.","Ange en bärare.",module,Magento_Shipping
"Please enter a tracking number.","Ange ett spårningsnummer.",module,Magento_Shipping
"Shipments","transporter",module,Magento_Shipping
"We can't initialize shipment for adding tracking number.","Vi kan inte initiera sändningen för att lägga till spårningsnummer.",module,Magento_Shipping
"Cannot add tracking number.","Det går inte att lägga till spårningsnummer.",module,Magento_Shipping
"You created the shipping label.","Du har skapat adressetikett.",module,Magento_Shipping
"An error occurred while creating shipping label.","Ett fel uppstod när fraktsedel.",module,Magento_Shipping
"You sent the shipment.","Du skickade försändelsen.",module,Magento_Shipping
"Cannot send shipment information.","Det går inte att skicka information om försändelsen.",module,Magento_Shipping
"There are no shipping labels related to selected orders.","Det finns inga fraktsedlar relaterade till utvalda order.",module,Magento_Shipping
"New Shipment","ny sändning",module,Magento_Shipping
"We don't recognize or support the file extension in this shipment: %1.","We don't recognize or support the file extension in this shipment: %1.",module,Magento_Shipping
"We can't initialize shipment for delete tracking number.","Vi kan inte initiera sändningen för raderingsspårningsnummer.",module,Magento_Shipping
"We can't delete tracking number.","Vi kan inte ta bort spårningsnummer.",module,Magento_Shipping
"We can't load track with retrieving identifier right now.","Vi kan inte läsa in spår med att hämta identifierare just nu.",module,Magento_Shipping
"We can't save the shipment right now.","Vi kan inte spara sändningen just nu.",module,Magento_Shipping
"""Shipment Document Validation Error(s):\n"" .","""Shipment Document Validation Error(s):\n"" .",module,Magento_Shipping
"The shipment has been created.","Sändningen har skapats.",module,Magento_Shipping
"Cannot save shipment.","Det går inte att spara sändningen.",module,Magento_Shipping
"The order no longer exists.","Ordern inte längre existerar.",module,Magento_Shipping
"Cannot do shipment for the order separately from invoice.","Kan inte göra transporten för separat beställning från fakturan.",module,Magento_Shipping
"Cannot do shipment for the order.","Kan inte göra transporten för ordern.",module,Magento_Shipping
"There are no shipping labels related to selected shipments.","Det finns inga fraktsedlar relaterade till utvalda sändningar.",module,Magento_Shipping
"Page not found.","Sidan hittas inte.",module,Magento_Shipping
"Tracking Information","Spårningsinformation",module,Magento_Shipping
"Sorry, but we can't deliver to the destination country with this shipping module.","Tyvärr, men vi kan inte leverera till destinationslandet med denna sjöfart modul.",module,Magento_Shipping
"The shipping module is not available.","Sjöfarten Modulen är inte tillgänglig.",module,Magento_Shipping
"This shipping method is not available. Please specify the zip code.","Denna fraktsätt är inte tillgänglig. Ange postnummer.",module,Magento_Shipping
"No packages for request","Inga paket för begäran",module,Magento_Shipping
"Security validation of XML document has been failed.","Säkerhets validering av XML-dokument har misslyckats.",module,Magento_Shipping
"All Allowed Countries","Alla tillåtna Länder",module,Magento_Shipping
"Specific Countries","specifika länder",module,Magento_Shipping
"Development","Utveckling",module,Magento_Shipping
"Live","leva",module,Magento_Shipping
"Divide to equal weight (one request)","Divide till lika stor vikt (en begäran)",module,Magento_Shipping
"Use origin weight (few requests)","Använd ursprung vikt (några förfrågningar)",module,Magento_Shipping
"Packages","paket",module,Magento_Shipping
"Package","Paket",module,Magento_Shipping
"Type","Typ",module,Magento_Shipping
"Length","Längd",module,Magento_Shipping
"Signature Confirmation","signatur Bekräftelse",module,Magento_Shipping
"Customs Value","Tullvärdet",module,Magento_Shipping
"Width","Bredd",module,Magento_Shipping
"Contents","Innehåll",module,Magento_Shipping
"Total Weight","Totalvikt",module,Magento_Shipping
"Height","Höjd",module,Magento_Shipping
"Size","Storlek",module,Magento_Shipping
"Girth","Omkrets",module,Magento_Shipping
"Items in the Package","Poster i paket",module,Magento_Shipping
"Product","Produkt",module,Magento_Shipping
"Weight","Vikt",module,Magento_Shipping
"Qty Ordered","Antal Beställd",module,Magento_Shipping
"Qty","st",module,Magento_Shipping
"No detail for number ""%1""","No detail for number ""%1""",module,Magento_Shipping
"Shipping labels is not available.","Fraktsedlar är inte tillgänglig.",module,Magento_Shipping
"Response info is not exist.","Svars info är inte existerar.",module,Magento_Shipping
"Invalid carrier: %1","Invalid carrier: %1",module,Magento_Shipping
"We don't have enough information to create shipping labels. Please make sure your store information and settings are complete.","Vi har inte tillräckligt med information för att skapa fraktsedlar. Se till att din lagra information och inställningar är klara.",module,Magento_Shipping
"Per Order","per Order",module,Magento_Shipping
"Per Package","per paket",module,Magento_Shipping
"Fixed","Fast",module,Magento_Shipping
"Percent","Procent",module,Magento_Shipping
"Tracking information is unavailable.","Spårningsinformation är tillgänglig.",module,Magento_Shipping
"message","meddelande",module,Magento_Shipping
"Email has not been sent","E-post har inte skickats",module,Magento_Shipping
"Payment &amp; Shipping Method","Betalning & Sändningsmetod",module,Magento_Shipping
"Payment Information","Betalningsinformation",module,Magento_Shipping
"The order was placed using %1.","The order was placed using %1.",module,Magento_Shipping
"Shipping Information","fraktinformation",module,Magento_Shipping
"Total Shipping Charges","Totalt Fraktkostnader",module,Magento_Shipping
"Incl. Tax","Inkl. Beskatta",module,Magento_Shipping
"Items to Ship","Objekt till Ship",module,Magento_Shipping
"Qty to Ship","Antal till Ship",module,Magento_Shipping
"Ship","Fartyg",module,Magento_Shipping
"Shipment Total","transporten Totalt",module,Magento_Shipping
"Shipment Comments","försändelse~~POS=TRUNC Kommentarer",module,Magento_Shipping
"Comment Text","kommentar Text",module,Magento_Shipping
"Shipment Options","försändelse~~POS=TRUNC Val",module,Magento_Shipping
"Create Shipping Label","Skapa fraktsedel",module,Magento_Shipping
"Append Comments","append Kommentarer",module,Magento_Shipping
"Email Copy of Shipment","E-post Kopia av sändning",module,Magento_Shipping
"Invalid value(s) for Qty to Ship","Ogiltigt värde (s) för Antal Ship",module,Magento_Shipping
"Select All","Välj alla",module,Magento_Shipping
"Product Name","produktnamn",module,Magento_Shipping
"Delete","Radera",module,Magento_Shipping
"Create Packages","Skapa paket",module,Magento_Shipping
"Cancel","Annullera",module,Magento_Shipping
"Save","Spara",module,Magento_Shipping
"Add Package","lägga Package",module,Magento_Shipping
"Add Selected Product(s) to Package","Lägg till valda produkten (s) att Paket",module,Magento_Shipping
"Add Products to Package","Lägga till produkter i Paket",module,Magento_Shipping
"USPS domestic shipments don't use package types.","USPS inhemska leveranser inte använder pakettyper.",module,Magento_Shipping
"in","i",module,Magento_Shipping
"cm","centimeter",module,Magento_Shipping
"lb","Ib",module,Magento_Shipping
"kg","kg",module,Magento_Shipping
"Delete Package","radera Package",module,Magento_Shipping
"Explanation","Förklaring",module,Magento_Shipping
"Carrier","Bärare",module,Magento_Shipping
"Title","Titel",module,Magento_Shipping
"Number","siffra",module,Magento_Shipping
"Action","Handling",module,Magento_Shipping
"Are you sure?","Är du säker?",module,Magento_Shipping
"Shipping &amp; Handling Information","Sända & behandla information",module,Magento_Shipping
"Track Order","Spåra beställning",module,Magento_Shipping
"No shipping information available","Ingen leveransinformation tillgänglig",module,Magento_Shipping
"Shipping and Tracking Information","Frakt och spårningsinformation",module,Magento_Shipping
"Track this shipment","Spåra försändelsen",module,Magento_Shipping
"Items Shipped","poster Levereras",module,Magento_Shipping
"Order Total","ordersumma",module,Magento_Shipping
"Shipment History","transporten Historia",module,Magento_Shipping
"Qty Shipped","Antal Levereras",module,Magento_Shipping
"Print All Shipments","Skriv ut alla Transporter",module,Magento_Shipping
"Shipment #","Sändning #",module,Magento_Shipping
"Print Shipment","print sändning",module,Magento_Shipping
"Tracking Number(s):","Spårning Number (s):",module,Magento_Shipping
"SKU","SKU",module,Magento_Shipping
"Order tracking","Försändelsespårning",module,Magento_Shipping
"Tracking Number:","Spårningsnummer:",module,Magento_Shipping
"Carrier:","Bärare:",module,Magento_Shipping
"Error:","Fel:",module,Magento_Shipping
"Tracking information is currently not available. Please ","Spårningsinformation är för närvarande inte tillgänglig. Snälla du",module,Magento_Shipping
"contact us","kontakta oss",module,Magento_Shipping
" for more information or ","För mer information eller",module,Magento_Shipping
"email us at ","maila oss på",module,Magento_Shipping
"Info:","Info:",module,Magento_Shipping
"Track:","Spåra:",module,Magento_Shipping
". ':'",". ':'",module,Magento_Shipping
"Delivered on:","Levererad på:",module,Magento_Shipping
"N/A","N / A",module,Magento_Shipping
"There is no tracking available for this shipment.","Det finns ingen spårning tillgänglig för denna sändning.",module,Magento_Shipping
"There is no tracking available.","Det finns ingen spårning tillgänglig.",module,Magento_Shipping
"Close Window","Stäng fönstret",module,Magento_Shipping
"Track history","spårhistorik",module,Magento_Shipping
"Location","Plats",module,Magento_Shipping
"Date","Datum",module,Magento_Shipping
"Local Time","Lokal tid",module,Magento_Shipping
"Description","Beskrivning",module,Magento_Shipping
"Save & Generate","Spara och generera",module,Magento_Sitemap
"Edit Sitemap","Redigera Översikt",module,Magento_Sitemap
"New Sitemap","ny webbplatskarta",module,Magento_Sitemap
"Sitemap Information","Sitemap Information",module,Magento_Sitemap
"Sitemap","sitemap",module,Magento_Sitemap
"Filename","Filnamn",module,Magento_Sitemap
"example: sitemap.xml","exempel: sitemap.xml",module,Magento_Sitemap
"Path","Väg",module,Magento_Sitemap
"example: ""/sitemap/"" or ""/"" for base path (path must be writeable)","exempel: ""/ sitemap /"" eller ""/"" för rotsökvägen (väg måste vara skrivbar)",module,Magento_Sitemap
"Store View","butik Se",module,Magento_Sitemap
"Generate","Generera",module,Magento_Sitemap
"XML Sitemap","XML Sitemap",module,Magento_Sitemap
"Add Sitemap","Lägg till webbplatskarta",module,Magento_Sitemap
"Catalog","Katalog",module,Magento_Sitemap
"You deleted the sitemap.","Du har tagit bort sitemap.",module,Magento_Sitemap
"We can't find a sitemap to delete.","Vi kan inte hitta en sitemap för att ta bort.",module,Magento_Sitemap
"This sitemap no longer exists.","Denna sitemap inte längre existerar.",module,Magento_Sitemap
"Site Map","site Map",module,Magento_Sitemap
"New Site Map","New Site Map",module,Magento_Sitemap
"The sitemap ""%1"" has been generated.","The sitemap ""%1"" has been generated.",module,Magento_Sitemap
"We can't generate the sitemap right now.","Vi kan inte generera sitemap just nu.",module,Magento_Sitemap
"We can't find a sitemap to generate.","Vi kan inte hitta en sitemap för att generera.",module,Magento_Sitemap
"You saved the sitemap.","Du räddade sitemap.",module,Magento_Sitemap
"The priority must be between 0 and 1.","Prioriteringen måste vara mellan 0 och 1.",module,Magento_Sitemap
"Always","Alltid",module,Magento_Sitemap
"Hourly","Varje timme",module,Magento_Sitemap
"Daily","Dagligen",module,Magento_Sitemap
"Weekly","Varje vecka",module,Magento_Sitemap
"Monthly","En gång i månaden",module,Magento_Sitemap
"Yearly","Årlig",module,Magento_Sitemap
"Never","Aldrig",module,Magento_Sitemap
"File handler unreachable","Fil hanterare onåbar",module,Magento_Sitemap
"Please define a correct path.","Vänligen ange en korrekt väg.",module,Magento_Sitemap
"Please create the specified folder ""%1"" before saving the sitemap.","Please create the specified folder ""%1"" before saving the sitemap.",module,Magento_Sitemap
"Please make sure that ""%1"" is writable by the web-server.","Please make sure that ""%1"" is writable by the web-server.",module,Magento_Sitemap
"Please use only letters (a-z or A-Z), numbers (0-9) or underscores (_) in the filename. No spaces or other characters are allowed.","Använd endast bokstäver (az eller AZ), siffror (0-9) eller understreck (_) i filnamnet. Inga mellanslag eller andra tecken tillåts.",module,Magento_Sitemap
"None","Ingen",module,Magento_Sitemap
"Base Only","Endast bas",module,Magento_Sitemap
"All","Allt",module,Magento_Sitemap
"Invalid store parameter.","Ogiltig lagra parameter.",module,Magento_Store
"Current store is not active.","Nuvarande butiken är inte aktiv.",module,Magento_Store
"Requested store is inactive","Begärd butik är inaktiv",module,Magento_Store
"Requested store is not found","Begärd butik hittades inte",module,Magento_Store
"Environment emulation nesting is not allowed.","Miljö emulerings kapsling är inte tillåtet.",module,Magento_Store
"Invalid scope object","Ogiltig räckvidd objekt",module,Magento_Store
"Store with the same code","Förvara med samma kod",module,Magento_Store
"Website with the same code","Webbplats med samma kod",module,Magento_Store
"Website code may only contain letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Webbplats kod får endast innehålla bokstäver (az), siffror (0-9) och understreck (_), och det första tecknet måste vara en bokstav.",module,Magento_Store
"Name is required","Namn krävs",module,Magento_Store
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","Butikskoden kan endast innehålla bokstäver (az), siffror (0-9) och understreck (_), och det första tecknet måste vara en bokstav.",module,Magento_Store
"Store is inactive","Store är inaktiv",module,Magento_Store
"Default store is inactive","Standard butik är inaktiv",module,Magento_Store
"All Store Views","Samtliga butiks Visningar",module,Magento_Store
"-- Please Select --","-- Vänligen välj --",module,Magento_Store
"Admin","Administration",module,Magento_Store
"Default website is not defined","Standard webbplats är inte definierad",module,Magento_Store
"More than one default website is defined","Mer än en standard webbplats definieras",module,Magento_Store
"no such entity exception","inget sådant undantag enhet",module,Magento_Store
"Your Language:","Ditt språk:",module,Magento_Store
"Your Language","Ditt språk",module,Magento_Store
"Language","Språk",module,Magento_Store
"Select Store","Välj butik",module,Magento_Store
"Admin is a required field in the each row","Admin är ett obligatoriskt fält i varje rad",module,Magento_Swatches
"Update Product Preview Image","Uppdatera Produkt Preview Image",module,Magento_Swatches
"Filtering by this attribute will update the product image on catalog page","Filtrering av detta attribut att uppdatera produktbild på katalogen",module,Magento_Swatches
"Use Product Image for Swatch if Possible","Använd Produktbild för Swatch OM MÖJLIGT",module,Magento_Swatches
"Allows use fallback logic for replacing swatch image with product swatch or base image","Möjliggör användning reserv logik för att ersätta swatch bild med produktruta eller bas bild",module,Magento_Swatches
"Visual Swatch","visuell Swatch",module,Magento_Swatches
"Text Swatch","text Swatch",module,Magento_Swatches
"Manage Swatch (Values of Your Attribute)","Hantera Swatch (Värden för din Attribut)",module,Magento_Swatches
"Is Default","är Standard",module,Magento_Swatches
"Swatch","swatch",module,Magento_Swatches
"Add Swatch","Lägg Swatch",module,Magento_Swatches
"Sort Option","sorteringsalternativ",module,Magento_Swatches
"Delete","Radera",module,Magento_Swatches
"The value of Admin must be unique.","Värdet på Admin måste vara unikt.",module,Magento_Swatches
"Choose a color","Välj en färg",module,Magento_Swatches
"Upload a file","Ladda upp en fil",module,Magento_Swatches
"Clear","Klar",module,Magento_Swatches
"Step 2: Attribute Values","Steg 2: Attribut Värden",module,Magento_Swatches
"Select from the following attribute values for this product. Each unique combination of values creates a unique product SKU.","Välj bland följande attributvärden för denna produkt. Varje unik kombination av värden skapar en unik produkt SKU.",module,Magento_Swatches
"Sort Variations","sorterings Variationer",module,Magento_Swatches
"Options","alternativ",module,Magento_Swatches
"Select All","Välj alla",module,Magento_Swatches
"Deselect All","Avmarkera alla",module,Magento_Swatches
"Remove Attribute","Ta bort Attribut",module,Magento_Swatches
"Save Option","Spara Option",module,Magento_Swatches
"Remove Option","Ta bort alternativ",module,Magento_Swatches
"Create New Value","Skapa nytt värde",module,Magento_Swatches
"Code","Koda",module,Magento_TaxImportExport
"Country","Land",module,Magento_TaxImportExport
"State","stat",module,Magento_TaxImportExport
"Zip/Post Code","Zip / Postnummer",module,Magento_TaxImportExport
"Rate","Betygsätta",module,Magento_TaxImportExport
"Zip/Post is Range","Zip / Post är Range",module,Magento_TaxImportExport
"Range From","Sträcker sig från",module,Magento_TaxImportExport
"Range To","range",module,Magento_TaxImportExport
"Tax Zones and Rates","Skatte zoner och priser",module,Magento_TaxImportExport
"Import and Export Tax Rates","Import och export Skattesatser",module,Magento_TaxImportExport
"The tax rate has been imported.","Skattesatsen har importerats.",module,Magento_TaxImportExport
"Invalid file upload attempt","Ogiltig filuppladdning försök",module,Magento_TaxImportExport
"Invalid file upload attempt.","Ogiltig filuppladdning försök.",module,Magento_TaxImportExport
"Invalid file format.","Ogiltigt filformat.",module,Magento_TaxImportExport
"One of the countries has invalid code.","Ett av de länder har ogiltig kod.",module,Magento_TaxImportExport
"Import Tax Rates","Importskatt priser",module,Magento_TaxImportExport
"Export Tax Rates","Export Skattesatser",module,Magento_TaxImportExport
"Tax Rate Information","Skattesats Information",module,Magento_Tax
"Tax Identifier","skatte Identifier",module,Magento_Tax
"Zip/Post is Range","Zip / Post är Range",module,Magento_Tax
"Zip/Post Code","Zip / Postnummer",module,Magento_Tax
"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.","'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and are not longer than %1.",module,Magento_Tax
"Range From","Sträcker sig från",module,Magento_Tax
"Range To","range",module,Magento_Tax
"State","stat",module,Magento_Tax
"Country","Land",module,Magento_Tax
"Rate Percent","Procent",module,Magento_Tax
"Tax Titles","skatte~~POS=TRUNC Titlar",module,Magento_Tax
"Add New Tax Rate","Lägg nya skattesatsen",module,Magento_Tax
"Back","Tillbaka",module,Magento_Tax
"Reset","Återställa",module,Magento_Tax
"Delete Rate","radera Rate",module,Magento_Tax
"Are you sure you want to do this?","Är du säker på att du vill göra detta?",module,Magento_Tax
"Save Rate","Spara Rate",module,Magento_Tax
"Manage Tax Rules","Hantera Skatteregler",module,Magento_Tax
"Add New Tax Rule","Lägg till ny skatteregel",module,Magento_Tax
"Save Rule","Spara Rule",module,Magento_Tax
"Delete Rule","Radera regel",module,Magento_Tax
"Save and Continue Edit","Spara och fortsätt redigera",module,Magento_Tax
"Tax Rule Information","Skatteregelinformationen",module,Magento_Tax
"Name","namn",module,Magento_Tax
"Customer Tax Class","Kund Tax Klass",module,Magento_Tax
"Product Tax Class","Produkten Tax Klass",module,Magento_Tax
"Tax Rate","Skattenivå",module,Magento_Tax
"Priority","Prioritet",module,Magento_Tax
"Tax rates at the same priority are added, others are compounded.","Skattesatserna på samma prioritet läggs till andra förvärras.",module,Magento_Tax
"Calculate Off Subtotal Only","Endast beräkna Av Delsumma",module,Magento_Tax
"Sort Order","Sorteringsordning",module,Magento_Tax
"Do you really want to delete this tax class?","Vill du verkligen ta bort denna skatt klass?",module,Magento_Tax
"Add New Tax Class","Lägg New Tax Class",module,Magento_Tax
"Shipping Incl. Tax (%1)","Shipping Incl. Tax (%1)",module,Magento_Tax
"Shipping Excl. Tax (%1)","Shipping Excl. Tax (%1)",module,Magento_Tax
"Subtotal (Excl.Tax)","Delsumma (Excl.Tax)",module,Magento_Tax
"Subtotal (Incl.Tax)","Delsumma (Incl.Tax)",module,Magento_Tax
"Shipping & Handling (Excl.Tax)","Sändning & bruk (Excl.Tax)",module,Magento_Tax
"Shipping & Handling (Incl.Tax)","Sändning & bruk (Incl.Tax)",module,Magento_Tax
"Grand Total (Excl.Tax)","Totalsumma (Excl.Tax)",module,Magento_Tax
"Grand Total (Incl.Tax)","Totalsumma (Incl.Tax)",module,Magento_Tax
"Sales","försäljning",module,Magento_Tax
"Tax","Beskatta",module,Magento_Tax
"Manage Tax Rates","Hantera Skattesatser",module,Magento_Tax
"New Tax Rate","Ny Skattesats",module,Magento_Tax
"Tax Zones and Rates","Skatte zoner och priser",module,Magento_Tax
"We can't delete this tax rate right now.","Vi kan inte ta bort denna skattesats just nu.",module,Magento_Tax
"An error occurred while loading this tax rate.","Ett fel uppstod när denna skattesats.",module,Magento_Tax
"We can't save this rate right now.","Vi kan inte spara denna takt just nu.",module,Magento_Tax
"You deleted the tax rate.","Du har tagit bort skattesatsen.",module,Magento_Tax
"We can't delete this rate because of an incorrect rate ID.","Vi kan inte ta bort denna takt på grund av en felaktig hastighet ID.",module,Magento_Tax
"Something went wrong deleting this rate.","Något gick fel att ta bort denna takt.",module,Magento_Tax
"Edit Tax Rate","Redigera Skattesats",module,Magento_Tax
"You saved the tax rate.","Du räddade skattesatsen.",module,Magento_Tax
"Tax Rules","skatteregler",module,Magento_Tax
"The tax rule has been deleted.","Skatte regel har tagits bort.",module,Magento_Tax
"This rule no longer exists.","Denna regel inte längre existerar.",module,Magento_Tax
"Something went wrong deleting this tax rule.","Något gick fel radera denna skatteregel.",module,Magento_Tax
"New Tax Rule","Nya skattelagen regel",module,Magento_Tax
"Edit Rule","Redigera regel",module,Magento_Tax
"New Rule","ny regel",module,Magento_Tax
"You saved the tax rule.","Du räddade skatteregeln.",module,Magento_Tax
"We can't save this tax rule right now.","Vi kan inte spara denna skatteregel just nu.",module,Magento_Tax
"Invalid name of tax class specified.","Ogiltigt namn på skatteklass anges.",module,Magento_Tax
"We can't delete this tax class right now.","Vi kan inte ta bort denna skatteklass just nu.",module,Magento_Tax
"We can't save this tax class right now.","Vi kan inte spara denna skatteklass just nu.",module,Magento_Tax
"Make sure all required information is valid.","Se till all nödvändig information är giltig.",module,Magento_Tax
"The Rate Percent should be a positive number.","Den Procent bör vara ett positivt tal.",module,Magento_Tax
"Maximum zip code length is 9.","Maximala zip kodlängd är 9.",module,Magento_Tax
"Use digits only for the zip code.","Använd siffror bara för postnummer.",module,Magento_Tax
"Range To should be equal or greater than Range From.","Range bör vara lika med eller större än intervallet Från.",module,Magento_Tax
"The tax rate cannot be removed. It exists in a tax rule.","Skattesatsen kan inte tas bort. Det finns i en skatteregel.",module,Magento_Tax
"%fieldName is a required field.","%fieldName is a required field.",module,Magento_Tax
"Invalid value of ""%value"" provided for the %fieldName field.","Invalid value of ""%value"" provided for the %fieldName field.",module,Magento_Tax
"This class no longer exists.","Denna klass inte längre existerar.",module,Magento_Tax
"You cannot delete this tax class because it is used in Tax Rules. You have to delete the rules it is used in first.","Du kan inte ta bort denna skatt klass eftersom det används i Skatteregler. Du måste ta bort de regler som används i första.",module,Magento_Tax
"You cannot delete this tax class because it is used in existing %1(s).","You cannot delete this tax class because it is used in existing %1(s).",module,Magento_Tax
"Custom price if available","Anpassad pris om tillgängligt",module,Magento_Tax
"Original price only","Ursprungliga priset endast",module,Magento_Tax
"Shipping Address","leveransadress",module,Magento_Tax
"Billing Address","Fakturaadress",module,Magento_Tax
"Shipping Origin","sändnings Ursprung",module,Magento_Tax
"No (price without tax)","Nej (pris utan skatt)",module,Magento_Tax
"Yes (only price with tax)","Ja (endast pris med skatt)",module,Magento_Tax
"Both (without and with tax)","Både (utan och med skatt)",module,Magento_Tax
"Invalid attribute %1","Invalid attribute %1",module,Magento_Tax
"Code","Koda",module,Magento_Tax
"Invalid type supplied","Ogiltig typ levereras",module,Magento_Tax
"Class name and class type","Klassnamn och klass typ",module,Magento_Tax
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Tax
"Grand Total (Excl. Tax)","Totalsumma (exkl. Moms)",module,Magento_Tax
"Grand Total (Incl. Tax)","Totalsumma (inkl. Moms)",module,Magento_Tax
"Shipping (Excl. Tax)","Shipping (exkl. Moms)",module,Magento_Tax
"Shipping (Incl. Tax)","Shipping (inkl. Moms)",module,Magento_Tax
"Subtotal (Excl. Tax)","Delsumma (exkl. Moms)",module,Magento_Tax
"Subtotal (Incl. Tax)","Delsumma (inkl. Moms)",module,Magento_Tax
"Subtotal","Delsumma",module,Magento_Tax
"Unit Price","Enhetspris",module,Magento_Tax
"Row Total","raden Total",module,Magento_Tax
"Total","Total",module,Magento_Tax
"Before Discount","innan rabatt",module,Magento_Tax
"After Discount","efter rabatt",module,Magento_Tax
"Excluding Tax","exklusive moms",module,Magento_Tax
"Including Tax","inklusive moms",module,Magento_Tax
"None","Ingen",module,Magento_Tax
"Including and Excluding Tax","Inklusive och exklusive moms",module,Magento_Tax
"Warning tax configuration can result in rounding errors. ","Varning skatte konfiguration kan resultera i avrundningsfel.",module,Magento_Tax
"Store(s) affected: ","Store (s) påverkas:",module,Magento_Tax
"Click on the link to <a href=""%1"">ignore this notification</a>","Click on the link to <a href=""%1"">ignore this notification</a>",module,Magento_Tax
"Warning tax discount configuration might result in different discounts
                                than a customer might expect. ","Varning skatte rabatt konfiguration kan resultera i olika rabatter än en kund kan förvänta sig.",module,Magento_Tax
"Please see <a href=""%1"">documentation</a> for more details. ","Please see <a href=""%1"">documentation</a> for more details. ",module,Magento_Tax
"Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.","Click here to go to <a href=""%1"">Tax Configuration</a> and change your settings.",module,Magento_Tax
"Invalid type of tax class ""%1""","Invalid type of tax class ""%1""",module,Magento_Tax
"Updating classType is not allowed.","Uppdatering classType är inte tillåtet.",module,Magento_Tax
"A class with the same name already exists for ClassType %1.","A class with the same name already exists for ClassType %1.",module,Magento_Tax
"customer group","kundgrupp",module,Magento_Tax
"product","produkt",module,Magento_Tax
"Excl. tax:","Exkl. beskatta:",module,Magento_Tax
"Incl. Tax","Inkl. Beskatta",module,Magento_Tax
"Entity already exists","Enhet finns redan",module,Magento_Tax
"Cannot save titles","Det går inte att spara titlar",module,Magento_Tax
"Some Message","några Meddelande",module,Magento_Tax
"Something went wrong","Något gick fel",module,Magento_Tax
"Could not save","Det gick inte att spara",module,Magento_Tax
"No such entity","Ingen sådan enhet",module,Magento_Tax
"Excl. Tax","Exkl. Beskatta",module,Magento_Tax
"Note:","Notera:",module,Magento_Tax
"Leave this field empty if you wish to use the tax identifier.","Lämna det här fältet tomt om du vill använda skatte identifierare.",module,Magento_Tax
"An error occurred","Ett fel uppstod",module,Magento_Tax
"Do you really want to delete this tax rate?","Vill du verkligen ta bort denna skattesats?",module,Magento_Tax
"Save","Spara",module,Magento_Tax
"Add New Class","Lägg till nya klassen",module,Magento_Tax
"Grand Total Excl. Tax","Totalsumma Exkl. Beskatta",module,Magento_Tax
"Grand Total Incl. Tax","Totalsumma Inkl. Beskatta",module,Magento_Tax
"Back","Tillbaka",module,Magento_Theme
"Save and Continue","Spara och fortsätt",module,Magento_Theme
"Save Configuration","Spara konfiguration",module,Magento_Theme
"%1","%1",module,Magento_Theme
"Default","Standard",module,Magento_Theme
"Themes","teman",module,Magento_Theme
"Save and Continue Edit","Spara och fortsätt redigera",module,Magento_Theme
